0x11 57.9376,57.9549,57.9978,58.0908,58.0452,58.1996,58.1933,58.2174,58.0696,58.0738,57.9388,58.0919,58.0505,58.0957,58.3947,58.438
0x21 58.1241,58.167,58.1977,58.1216,58.2212,58.2714,58.2558,58.2988,58.1119,58.1009,58.1828,58.159,58.3275,58.2338,58.3464,58.5333
0x31 57.0471,56.9542,57.1814,57.227,57.1413,57.309,57.2713,57.1315,57.0749,57.1914,57.1713,57.2643,57.2239,57.2928,57.4765,57.6433
0x41 57.729,57.7888,57.7425,57.8989,57.4718,57.6719,57.5695,57.622,57.5013,57.5748,57.6076,57.7706,57.7808,57.7777,57.3582,57.2322
0x51 57.6372,57.7519,57.8526,57.7981,57.8541,57.9957,58.1423,58.0574,57.8253,57.8843,57.912,58.0151,58.0326,58.0265,58.1652,58.2431
0x61 57.9134,57.9147,58.0375,57.985,57.915,58.0522,58.0111,57.971,57.9907,58.0495,58.0635,58.119,58.1202,58.1643,58.238,58.2555
0x71 58.0698,58.1561,58.1564,58.1579,58.0224,58.1829,58.2694,58.3746,58.1372,58.1743,58.3048,58.3286,58.5002,58.4968,58.4521,58.5528
0x81 57.972,58.0058,57.9426,57.7198,57.765,57.7105,58.0595,58.0483,57.7487,58.0165,58.0304,58.0677,58.0394,58.0794,58.2235,57.9273
0x12 58.3737,58.0785,58.3757,58.4092,58.4444,58.5106,58.6655,58.6336,58.4152,58.4284,58.6573,58.4826,58.6475,58.7544,58.6553,58.6996
0x22 57.6933,57.546,57.6885,57.6649,57.6914,57.7027,57.8393,57.6878,57.7324,57.6863,57.929,57.7303,57.811,57.8562,58.0662,57.9247
0x32 58.2275,57.9984,58.2434,58.14,58.2351,58.3674,58.3141,58.2788,58.1374,58.0955,58.0578,58.2998,58.4324,58.4094,58.4533,58.5281
0x42 57.7343,57.7575,57.7005,57.6909,57.6698,57.7828,57.8828,57.7826,57.8789,57.8597,57.9433,57.9729,57.9188,57.91,57.9683,57.9679
0x52 57.9275,58.0405,57.996,57.9779,57.9031,57.8322,57.6773,57.9393,57.7049,57.7133,57.7968,57.8193,57.8496,57.9453,58.0743,58.0992
0x62 58.5243,58.314,58.465,58.3099,58.4248,58.4692,58.461,58.6046,58.404,58.4419,58.5401,58.4857,58.6909,58.5472,58.648,58.6437
0x72 57.3214,57.4943,57.4888,57.5782,57.647,57.3573,57.6527,57.4261,57.2355,57.2228,57.7907,57.7358,57.5634,57.448,57.5649,57.8495
0x82 57.73,57.6541,57.7374,57.5462,57.5339,57.6378,57.6848,57.7325,57.6535,57.5745,57.6148,57.6637,57.6114,57.7101,57.7732,57.7343
0x13 58.4917,58.2988,58.4339,58.2623,58.3644,58.4155,58.4281,58.3035,58.5081,58.3992,58.4797,58.4839,58.3771,58.54,58.5655,58.5514
0x23 58.1693,57.7993,58.0938,57.9068,58.004,57.929,57.9129,58.048,57.8204,58.0569,58.0818,58.0733,58.1422,58.1282,58.109,58.1015
0x33 57.8023,57.7277,57.7159,57.8654,57.6692,57.7535,57.688,57.746,57.6987,57.6612,57.7305,57.7332,57.6614,57.8564,57.6601,57.8888
0x43 57.942,58.1979,58.1984,58.1706,58.1121,58.3672,58.3775,58.0172,58.4474,58.5899,58.34,58.5399,58.1206,58.476,58.4702,58.1665
