0x11 57.5719,57.65,57.5714,57.7866,57.718,57.803,57.8636,57.9071,57.6081,57.652,57.7307,57.8322,57.8011,57.906,58.0309,58.0408
0x21 58.0966,58.2385,58.4528,58.1475,58.3658,58.1598,58.3564,58.4981,58.278,58.3777,58.4383,58.4155,58.3555,58.4934,58.3443,58.4656
0x31 57.7323,57.7618,57.6232,57.8184,57.7461,57.8146,57.7299,57.4987,57.53,57.6262,57.5757,57.5597,57.7285,57.7946,57.7624,57.9088
0x41 57.8717,57.9235,58.0263,58.0521,58.157,58.1306,58.21,58.1665,58.2313,58.1603,58.0925,57.9612,58.2641,57.883,58.0368,58.2877
0x51 57.7361,57.7441,57.9969,58.1319,58.0491,58.1627,57.9679,58.3359,57.7395,57.8669,57.9395,58.0441,58.2487,57.9478,58.0751,58.1087
0x61 58.1102,58.0751,57.9583,58.1007,58.1161,58.133,58.1799,58.1772,58.0438,57.8569,58.3682,58.3336,58.2161,58.0743,58.2298,58.3716
0x71 57.5318,57.4169,57.5709,57.4335,57.5372,57.4878,57.5037,57.6948,57.4049,57.5142,57.7363,57.7261,57.7566,57.6429,57.8325,57.8493
0x81 57.7676,58.0266,57.912,57.9908,57.8764,58.1203,57.6863,57.8132,58.0362,58.0786,58.1368,57.805,58.1043,58.0936,58.239,58.1982
0x12 57.5559,57.4561,57.7597,57.6177,57.6878,57.8154,57.9596,57.7726,57.4982,57.7029,57.7926,57.6029,57.8787,57.8148,58.1549,58.1311
0x22 57.2995,57.2282,57.2859,57.2724,57.3094,57.4409,57.5612,57.5338,57.3371,57.3935,57.3629,57.4915,57.4929,57.532,57.5789,57.6181
0x32 57.6076,57.3768,57.4022,57.5363,57.4872,57.5792,57.7199,57.6867,57.4409,57.6622,57.617,57.4607,57.5857,57.7408,57.8354,57.8633
0x42 58.1304,57.9093,58.1577,58.0975,58.1564,58.102,58.1083,58.209,58.1408,58.2016,58.1052,58.072,58.2468,58.2755,58.4308,58.4324
0x52 58.0107,57.7925,57.6873,57.8295,57.9517,58.1788,58.0992,58.1737,57.9843,58.0089,58.1152,58.1436,58.0304,58.3681,58.5639,58.4396
0x62 57.8943,57.7525,57.7608,57.9702,57.8333,57.6714,57.8208,57.884,57.7822,57.8191,57.8296,57.9137,57.9057,57.8743,58.1511,57.9476
0x72 58.557,58.6674,58.6513,58.6359,58.5786,58.5783,58.6552,58.6982,58.5761,58.6582,58.6628,58.5816,58.7123,58.8479,58.8728,58.8149
0x82 57.9343,57.5693,57.7738,57.6512,57.7697,57.7508,57.551,57.6138,57.8371,58.0601,57.7848,58.1309,57.8669,57.6505,57.7812,57.8722
0x13 58.2426,57.986,57.935,58.0508,58.0442,58.0102,58.004,58.073,58.0209,57.9848,57.8518,58.0876,58.2112,58.2154,58.214,58.2475
0x23 57.8366,57.7989,57.7675,57.8376,57.7023,57.8308,57.8644,58.0412,57.8005,57.7675,57.9812,57.7556,57.9374,58.0247,58.1111,58.006
0x33 57.9313,57.9317,57.9725,58.0096,58.0203,57.8665,57.9212,57.8592,57.8125,57.8904,58.012,57.936,58.1171,57.9069,57.9842,58.1011
0x43 57.6245,57.8385,57.924,58.0147,57.8298,57.9993,58.2342,58.0595,58.046,58.0343,57.9599,57.9799,57.9138,58.5684,57.9335,58.122
0x53 58.461,58.2339,58.3853,58.3695,58.4162,58.3833,58.6341,58.4381,58.5866,58.6392,58.6533,58.6085,58.3553,58.6211,58.6498,58.4852
0x63 57.7421,58.1052,58.1625,58.0695,58.2062,58.1735,57.8067,58.0747,58.0358,57.9556,57.8607,58.1864,57.9835,58.2664,57.9692,58.0596
0x73 57.7846,57.7119,57.8426,57.7431,57.8199,57.7909,57.843,57.8567,57.7123,57.8754,57.8227,58.0698,57.6376,58.0068,58.0771,57.9889
0x83 58.7382,58.7046,58.8552,59.0018,59.0759,58.9206,59.065,59.0898,58.8636,58.7969,58.8824,58.99,59.0326,59.007,59.1813,59.1721
0x14 57.8565,58.1182,58.2043,58.302,57.8873,57.9174,57.9864,57.984,57.9045,58.0922,57.9683,57.8706,57.9003,57.9762,58.2141,58.0445
0x24 57.2971,57.271,57.1881,57.0863,57.2588,57.2231,57.3897,57.1573,57.4404,57.4265,57.5414,57.3378,57.5088,57.4016,57.4099,57.4371
0x34 58.0223,57.8754,57.8457,57.9921,57.9738,57.9742,58.0948,58.0577,57.9808,58.0188,58.183,58.1155,58.1407,58.1224,58.3138,58.173
0x44 58.1848,58.1342,58.4077,58.338,58.2631,58.4756,58.3174,58.3032,57.991,58.1619,58.4505,58.2929,60.1381,58.1031,58.3356,58.3871
0x54 58.8654,58.7026,58.746,59.192,59.1423,58.983,58.7624,58.9231,58.8999,59.0221,58.8992,59.0338,58.8577,59.0872,59.1598,58.9974
0x64 57.9651,57.8575,57.9911,57.8418,58.0406,57.9572,58.0872,57.9656,57.8811,57.9724,58.0462,58.0031,58.0763,57.9632,57.9776,58.1275
0x74 57.8064,57.9297,58.0095,57.9766,57.9425,57.9345,57.8822,57.9784,57.8715,57.8721,58.0278,57.9609,57.9787,57.9885,57.982,58.0165
0x84 57.9427,57.8196,57.9511,57.91,58.1306,57.8338,58.0134,58.0308,57.7788,57.5745,58.0467,57.937,57.9917,58.0261,58.2039,57.9872
0x15 58.4011,58.0358,58.5274,58.1434,58.1334,58.1079,57.9478,58.3104,58.3039,58.1408,58.1425,58.0709,58.1217,58.0508,58.2601,58.2277
0x25 58.6442,58.6692,58.6335,58.7286,58.6499,58.8283,58.6802,58.7919,58.6768,58.7443,58.7312,58.7534,58.7433,58.7027,58.7931,58.8457
0x35 58.2408,58.366,58.0801,58.4045,58.0722,58.378,58.2963,58.1759,58.4321,58.2892,58.3633,58.2165,58.5879,58.3713,58.2502,58.2684
0x45 58.2897,58.0131,57.7955,58.0474,58.132,58.1645,57.9027,58.3048,57.8451,58.1387,57.9504,58.1759,58.0661,58.0444,58.0895,58.3136
0x55 57.8009,57.7563,57.8027,57.9377,57.837,57.8927,57.8779,57.9384,57.856,57.8913,57.8758,57.9422,58.0374,57.9723,57.9373,58.0442
0x65 58.1386,57.9376,58.2657,58.4066,58.0462,58.1931,58.2261,58.0213,58.1441,58.1573,58.1979,57.9986,57.9963,58.3264,58.3551,58.3527
0x75 58.021,57.6929,57.8881,57.8576,58.1931,58.1539,58.0999,58.2395,57.7132,58.2357,58.2723,58.1516,58.1912,58.2271,58.3502,58.2469
