0x11 57.932,57.5438,57.8422,57.6314,57.4411,57.8013,57.8216,57.7517,57.726,57.6948,57.8659,57.8815,57.494,57.7027,57.8649,58.0304
0x21 57.9991,57.9889,57.9339,57.9691,58.2803,58.2358,58.5033,58.3371,57.8246,58.2242,58.2826,58.1996,58.4964,58.0668,58.2417,58.3823
0x31 57.897,57.8614,57.9402,57.8484,57.9411,57.805,57.8633,57.8993,57.8884,57.9808,57.743,57.961,57.9501,57.9573,58.0035,58.1093
0x41 57.316,57.1331,57.2053,57.1711,57.129,57.0887,57.2316,57.2328,57.2413,57.1754,57.1137,57.3273,57.04,57.2979,57.2064,57.3605
0x51 57.0916,57.2674,57.3235,57.2606,57.4333,57.0292,57.4603,57.5391,57.3805,57.1152,57.4375,57.3203,57.5335,57.4622,57.5851,57.0315
0x61 57.4776,57.2328,57.2729,57.3488,57.0026,57.5766,57.5086,57.1926,57.358,57.4043,57.5185,57.395,57.3497,57.0286,57.4056,57.5542
0x71 57.9113,57.6843,57.7996,57.7905,57.8562,57.7832,57.7504,57.3727,57.3102,57.3918,57.3853,57.4582,57.4969,57.4461,57.4784,57.4948
0x81 57.8781,58.0957,57.7712,57.861,58.1793,58.0827,58.1422,58.2902,57.8588,57.8609,57.7905,58.2232,58.0745,58.3228,58.1244,57.8386
0x12 57.8305,57.8513,57.9162,57.9352,57.8971,57.9209,57.9265,57.9709,57.8823,57.8704,57.9083,58.0171,58.0633,57.9442,58.0071,58.0153
0x22 57.0332,57.0113,57.0215,57.0191,56.994,57.0078,57.0571,57.0362,56.8812,57.0692,56.953,57.0742,56.9692,57.0792,57.0218,57.2277
0x32 58.4788,58.5422,58.4996,58.6142,58.5669,58.5991,58.6389,58.8028,58.9183,58.8559,58.8328,58.8652,58.8612,58.9745,59.0757,59.0045
0x42 57.6162,57.1773,57.6542,57.215,57.6263,57.5338,57.6195,57.545,57.6647,57.6123,57.5655,57.4899,57.6055,57.5807,57.7313,57.5205
0x52 57.8081,57.5562,57.621,58.0536,58.0801,58.0406,58.099,58.068,57.6635,57.9845,58.0919,57.7552,57.7562,58.1965,58.2243,58.1702
0x62 57.7952,57.9804,57.6319,57.9583,57.9421,57.9211,57.9015,57.8663,57.8866,57.7687,57.97,57.9196,58.2558,57.9661,57.9714,57.9885
0x72 57.6461,57.6962,57.3825,57.2751,57.3496,57.4231,57.3261,57.4622,57.343,57.4207,57.4142,57.6501,57.5887,57.3572,57.4184,57.4222
0x82 57.4348,57.1393,57.1989,57.2826,57.1602,57.1917,57.2881,57.2767,57.2909,57.3013,57.3183,57.3773,57.0916,57.3438,57.2641,57.2342
0x13 58.1352,58.1966,58.1443,58.0866,57.9051,58.1743,57.9645,57.915,58.1423,58.1887,58.2062,58.2091,58.1837,58.0495,58.0109,58.301
0x23 57.8893,57.9029,57.8601,57.8776,57.5532,57.5628,57.6324,58.0046,57.8811,57.9674,57.9145,57.8782,57.9498,57.9446,58.0105,57.9427
0x33 57.7356,57.3602,57.7174,57.7014,57.789,57.7501,57.6433,57.5531,57.6566,57.6313,57.7669,57.9168,57.7798,57.4941,57.4844,57.6317
0x43 57.6361,57.6683,57.5147,57.591,57.5254,57.652,57.1776,57.2418,57.2887,57.4779,57.6534,57.7197,57.659,57.7231,57.7583,57.8589
0x53 57.7774,58.0057,57.8892,57.7589,57.7538,57.8241,57.8298,58.0871,57.8189,57.8351,57.812,57.8018,57.743,57.7374,57.8737,57.6886
0x63 58.2464,57.9287,58.1514,57.9399,58.0773,57.9638,57.9701,57.9297,57.953,58.0824,57.8729,58.1766,58.3795,58.3113,58.0604,58.2842
0x73 57.4296,57.4566,57.4336,57.5055,57.4199,57.4513,57.4199,57.4296,57.5122,57.5715,57.5519,57.5719,57.548,57.6453,57.4557,57.5782
0x83 58.206,58.1297,58.3365,58.311,58.2899,58.1987,58.2478,58.1473,58.2482,58.2502,58.3062,58.3114,58.3011,58.0658,58.1291,58.1454
0x14 57.7393,57.7692,57.6419,57.2821,57.2413,57.1695,57.2337,57.6299,57.581,57.5517,57.6199,57.6134,57.6891,57.5524,57.7194,57.6623
0x24 57.6748,57.709,57.6578,57.8299,57.4674,57.5415,57.558,57.6591,57.5549,57.5616,57.7295,57.697,57.7249,57.5381,57.6006,57.7153
0x34 57.5976,57.6575,57.8259,57.5701,57.6479,57.5575,57.6766,57.4798,57.5206,57.5212,57.7119,57.6815,57.734,57.6434,57.8666,57.334
0x44 57.9896,57.9966,57.9237,57.6447,57.9004,57.9148,58.1465,57.8661,57.7771,58.0786,58.0385,58.0078,57.9987,58.1884,58.2234,57.9795
0x54 57.8264,57.9745,57.96,58.0194,57.8458,57.795,57.7733,57.8504,57.9328,57.9587,58.0315,58.1276,58.0207,58.1407,57.9897,58.1207
0x64 58.0917,58.0304,58.0043,58.1711,58.232,58.0703,58.0288,58.043,58.0371,58.0196,57.957,57.9345,58.1741,58.1548,58.3314,58.2202
0x74 58.0685,58.1025,58.1421,58.2649,58.2551,58.1534,58.2333,58.2369,58.1664,58.3345,58.2592,58.2714,58.3258,58.3523,58.3834,58.4282
0x84 57.9227,57.8422,58.0626,58.1437,58.0227,58.0248,57.8127,58.106,57.8523,58.1049,57.9813,57.8518,58.1308,57.9051,58.1611,58.2437
0x15 57.8558,58.1226,58.2918,58.0061,58.2457,58.1912,58.2009,57.9582,58.0689,58.0038,58.1986,57.895,58.2479,57.9691,57.9907,58.297
