0x11 57.3492,57.1628,57.2962,57.2461,57.1208,57.1262,57.3376,57.3208,57.3697,57.2851,57.4712,57.2919,57.2705,57.3888,57.3826,57.6688
0x21 57.2745,57.3278,57.2098,57.351,59.6703,57.2093,57.2053,57.2487,57.5139,57.5609,57.3576,57.5401,57.5234,57.3771,57.5521,57.5222
0x31 58.3269,58.248,58.2914,58.3531,58.2408,58.0836,58.3686,58.4472,58.4633,58.416,58.198,58.4166,58.3737,58.0784,58.1935,58.6024
0x41 58.3272,58.4553,57.9337,58.3307,57.7868,58.1121,58.0079,58.0806,57.874,58.0894,57.953,58.0712,58.0727,58.4134,58.072,58.3538
0x51 58.2278,58.254,58.3506,58.0363,57.9727,57.8645,58.2655,58.3699,58.0442,57.9168,58.0289,58.086,58.4085,58.3103,58.391,58.3782
0x61 58.2454,58.2766,58.3723,58.0756,58.3536,58.1176,57.9829,58.4288,58.4109,58.0774,58.2673,58.0108,58.4514,58.4094,58.5856,58.322
0x71 57.9301,57.9015,58.047,57.8814,57.897,57.7732,57.6694,57.9533,57.7913,57.7815,57.8587,57.949,57.8961,57.8788,57.8416,57.8271
0x81 57.5501,57.6148,57.4807,57.7903,57.6738,57.7589,57.7601,57.8832,57.5882,57.7132,57.8027,57.6407,57.7886,57.7614,57.8491,57.6501
0x12 57.8807,57.8908,58.0005,57.7617,58.1318,57.7058,57.7318,57.7455,57.7235,57.7723,57.9482,57.9958,57.9052,57.9053,57.8729,57.7851
0x22 57.5491,57.5989,57.4939,57.5343,57.5254,57.319,57.4693,57.4584,57.5614,57.5219,57.541,60.7767,57.6131,57.6755,57.5659,57.8104
0x32 57.6202,57.5704,57.6505,57.5459,57.7395,57.636,57.6517,57.6373,57.4509,57.5056,57.6231,57.7672,57.7133,57.7066,57.6658,57.7138
0x42 58.1044,58.1896,58.336,58.2541,58.339,58.3869,58.3847,58.3194,58.2678,58.4223,58.3959,58.3985,58.4804,58.5144,58.5331,58.5533
0x52 57.9878,57.7883,57.5086,58.1426,58.0732,58.0561,58.0417,57.9817,58.1788,57.9452,58.0674,57.8763,58.2196,58.107,58.2195,58.0132
0x62 57.579,57.738,57.5496,57.5375,57.5423,57.4696,57.6465,57.6248,57.6094,57.5708,57.7059,57.6574,57.6189,57.6739,57.71,57.6632
0x72 57.7402,57.8006,57.6909,57.9185,57.691,57.8151,57.8813,57.9598,57.9225,57.7932,57.8756,57.9493,57.8481,57.9988,57.9304,57.9441
0x82 57.4316,57.6515,57.5007,57.6732,57.5068,57.597,57.586,57.6786,57.6467,57.6449,57.788,57.7836,57.8056,57.735,57.7698,57.7145
0x13 57.6987,57.608,57.5907,57.5166,57.6033,57.6059,57.7183,57.5795,57.7814,57.5619,57.6618,57.7672,57.5213,57.725,57.6742,57.7602
0x23 57.9017,58.1211,57.8275,57.7374,57.9862,57.7322,57.782,57.776,58.1108,58.0553,58.1917,58.3243,58.4186,58.0274,58.2687,58.3519
0x33 57.3293,57.4751,57.5159,57.5464,57.7838,57.8195,57.644,57.8015,58.055,57.9512,57.9345,57.8102,58.0483,57.6603,57.7431,57.7395
0x43 57.63,57.5118,57.9803,57.45,58.015,57.9649,58.5061,58.1655,57.5133,57.6453,57.8129,57.9533,58.0548,58.136,58.3247,59.0007
0x53 57.6097,57.5979,57.7712,57.6683,57.7079,57.7583,57.7967,57.6353,57.6529,57.6649,57.782,57.7696,57.7452,57.7299,57.8532,57.6945
0x63 57.8094,57.7588,57.807,57.7195,57.8551,57.8123,57.8014,57.9594,57.7165,57.7516,57.7924,57.8296,57.7457,57.8525,57.8334,57.9399
0x73 57.7124,57.7136,57.6791,57.5908,57.6048,57.577,57.6276,57.4211,57.7497,57.6863,57.6815,58.1369,58.0068,57.8236,57.9261,57.7446
0x83 57.6132,57.4796,57.601,57.5309,57.4553,57.5444,57.748,57.6132,57.5131,57.5081,57.5616,57.5315,57.6061,57.6964,57.7733,57.7302
0x14 57.5285,57.4643,57.6948,57.7003,57.659,57.7029,57.5666,57.6606,57.6038,57.6718,57.7357,57.7022,57.6026,57.7463,57.8239,57.7207
0x24 57.3867,57.5435,57.4722,57.4431,57.3393,57.391,57.4489,57.4107,57.2631,57.3954,57.6041,57.5031,57.5843,57.4768,57.6095,57.548
0x34 57.2779,57.2023,57.2699,57.0833,57.1402,57.1694,57.3316,57.2124,57.3051,57.0843,57.3561,57.3095,57.1606,60.5452,57.393,57.2784
0x44 57.7659,57.6552,57.6097,57.7006,57.7538,57.7936,57.8656,57.8414,57.6292,57.625,57.6623,57.6847,57.656,57.8015,57.7223,57.859
0x54 57.6777,57.758,57.8093,57.8663,57.9003,57.854,57.8933,57.9642,58.1022,58.2013,58.1082,57.9921,57.9169,57.8587,57.9584,57.7549
